UniqueCourseSectionId,StudentId,FailureRisk,InProgressGrade,FinalGrade,Absences,Comments,SentToStudent,ReferForAssistance
course1,5094410,High,B,,1,test,0,0
course1,5094410,High,B,,1,test,0,0
course1,5094411,,,,,,0,0
course1,5094411,,,,,,0,0
course1,5094412,,,,,,0,0
course1,5094412,,,,,,0,0
course1,5094413,,,,,,0,0
course1,5094413,,,,,,0,0
course1,5094414,,,,,,0,0
course1,5094414,,,,,,0,0
course1,5094415,,,,,,0,0
course1,5094415,,,,,,0,0
course1,5094416,High,B,,1,test,1,0
course1,5094416,High,B,,1,test,1,0
course1,5094418,,,,,,0,0
course1,5094418,,,,,,0,0
course1,5094419,High,B,,1,test,0,0
course1,5094419,High,B,,1,test,0,0
course1,5094420,,,,,,0,0
course1,5094420,,,,,,0,0
course1,5094421,,,,,,0,0
course1,5094421,,,,,,0,0
course1,5094422,,,,,,0,0
course1,5094422,,,,,,0,0
course1,5094423,,,,,,0,0
course1,5094423,,,,,,0,0
course1,5094424,,,,,,0,0
course1,5094424,,,,,,0,0
course1,5094425,,,,,,0,0
course1,5094425,,,,,,0,0
course1,5094427,,,,,,0,0
course1,5094427,,,,,,0,0
course1,5094428,,,,,,0,0
course1,5094428,,,,,,0,0
course1,5094429,High,B,,1,test,1,0
course1,5094429,High,B,,1,test,1,0
course1,5094430,,,,,,0,0
course1,5094430,,,,,,0,0
course1,5094431,,,,,,0,0
course1,5094431,,,,,,0,0
course1,5094432,,,,,,0,0
course1,5094432,,,,,,0,0
course1,5094433,,,,,,0,0
course1,5094433,,,,,,0,0
course1,5094434,,,,,,0,0
course1,5094434,,,,,,0,0
course1,5094435,,,,,,0,0
course1,5094435,,,,,,0,0
course1,5094436,High,B,,1,test,1,0
course1,5094436,High,B,,1,test,1,0
course1,5094438,High,B,,1,test,1,0
course1,5094438,High,B,,1,test,1,0
course1,5094439,,,,,,0,0
course1,5094439,,,,,,0,0
course1,5094440,,,,,,0,0
course1,5094440,,,,,,0,0
course1,5094441,,,,,,0,0
course1,5094441,,,,,,0,0
course1,5094442,,,,,,0,0
course1,5094442,,,,,,0,0
course1,5094443,,,,,,0,0
course1,5094443,,,,,,0,0
course1,5094445,,,,,,0,0
course1,5094445,,,,,,0,0
course1,5094446,,,,,,0,0
course1,5094446,,,,,,0,0
course1,5094447,,,,,,0,0
course1,5094447,,,,,,0,0
course1,5094448,,,,,,0,0
course1,5094448,,,,,,0,0
course1,5094449,,,,,,0,0
course1,5094449,,,,,,0,0
course1,5094450,,,,,,0,0
course1,5094450,,,,,,0,0
course1,5094451,High,B,,1,test,1,0
course1,5094451,High,B,,1,test,1,0
course1,5094452,High,B,,1,test,1,0
course1,5094452,High,B,,1,test,1,0
course1,5094453,,,,,,0,0
course1,5094453,,,,,,0,0
course1,5094455,High,B,,1,test,1,0
course1,5094455,High,B,,1,test,1,0
course1,5094456,,,,,,0,0
course1,5094456,,,,,,0,0
course1,5094457,,,,,,0,0
course1,5094457,,,,,,0,0
course1,5094458,,,,,,0,0
course1,5094458,,,,,,0,0
course1,5094459,,,,,,0,0
course1,5094459,,,,,,0,0
course1,5094460,,,,,,0,0
course1,5094460,,,,,,0,0
course1,5094461,,,,,,0,0
course1,5094461,,,,,,0,0
course1,5094462,,,,,,0,0
course1,5094462,,,,,,0,0
course1,5094463,High,B,,1,test,1,0
course1,5094463,High,B,,1,test,1,0
course1,5094464,,,,,,0,0
course1,5094464,,,,,,0,0
course1,5094465,,,,,,0,0
course1,5094465,,,,,,0,0
course1,5094466,,,,,,0,0
course1,5094466,,,,,,0,0
course1,5094467,,,,,,0,0
course1,5094467,,,,,,0,0
course1,5094468,,,,,,0,0
course1,5094468,,,,,,0,0
course1,5094469,,,,,,0,0
course1,5094469,,,,,,0,0
course1,5094470,High,B,,1,test,1,0
course1,5094470,High,B,,1,test,1,0
course1,5094470,High,B,,1,test,0,0
course1,5094471,,,,,,0,0
course1,5094471,,,,,,0,0
course1,5094472,High,B,,1,test,1,0
course1,5094472,High,B,,1,test,1,0
course1,5094472,High,B,,1,test,0,0
course1,5094473,,,,,,0,0
course1,5094473,,,,,,0,0
course1,5094474,,,,,,0,0
course1,5094474,,,,,,0,0
course1,5094475,,,,,,0,0
course1,5094475,,,,,,0,0
course1,5094476,,,,,,0,0
course1,5094476,,,,,,0,0
course1,5094477,,,,,,0,0
course1,5094477,,,,,,0,0
course1,5094478,,,,,,0,0
course1,5094478,,,,,,0,0
course1,5094479,High,B,,1,test,0,0
course1,5094479,High,B,,1,test,0,0
course1,5094480,High,B,,1,test,1,0
course1,5094480,High,B,,1,test,1,0
course1,5094481,,,,,,0,0
course1,5094481,,,,,,0,0
course1,5094482,,,,,,0,0
course1,5094482,,,,,,0,0
course1,5094483,High,B,,1,test,1,0
course1,5094483,High,B,,1,test,1,0
course1,5094483,High,B,,1,test,0,0
course1,5094484,,,,,,0,0
course1,5094484,,,,,,0,0
course1,5094486,High,B,,1,test,1,0
course1,5094486,High,B,,1,test,1,0
course1,5094486,High,B,,1,test,0,0
course1,5094487,High,B,,1,test,1,0
course1,5094487,High,B,,1,test,1,0
course1,5094488,,,,,,0,0
course1,5094488,,,,,,0,0
course1,5094489,,,,,,0,0
course1,5094489,,,,,,0,0
course1,5094491,,,,,,0,0
course1,5094491,,,,,,0,0
course1,5094492,,,,,,0,0
course1,5094492,,,,,,0,0
course1,5094493,High,B,,1,test,1,0
course1,5094493,High,B,,1,test,1,0
course1,5094494,,,,,,0,0
course1,5094494,,,,,,0,0
course1,5094495,,,,,,0,0
course1,5094495,,,,,,0,0
course1,5094496,,,,,,0,0
course1,5094496,,,,,,0,0
course1,5094498,High,B,,1,test,1,0
course1,5094498,High,B,,1,test,1,0
course1,5094499,,,,,,0,0
course1,5094499,,,,,,0,0
course1,5094500,,,,,,0,0
course1,5094500,,,,,,0,0
course1,5094501,High,B,,1,test,1,0
course1,5094501,High,B,,1,test,0,0
course1,5094502,High,B,,1,test,0,0
course1,5094502,High,B,,1,test,0,0
course1,5094503,,,,,,0,0
course1,5094503,,,,,,0,0
course1,5094504,,,,,,0,0
course1,5094504,,,,,,0,0
course1,5094505,High,B,,1,test,1,0
course1,5094505,High,B,,1,test,1,0
course1,5094505,High,B,,1,test,0,0
course1,5094506,,,,,,0,0
course1,5094506,,,,,,0,0
course1,5094507,Low,,,,,0,0
course1,5094507,Low,,,,,0,0
course1,5094507,High,B,,1,test,0,0
course1,5094508,,,,,,0,0
course1,5094508,,,,,,0,0
course1,5094509,,,,,,0,0
course1,5094509,,,,,,0,0
course1,5094510,,,,,,0,0
course1,5094510,,,,,,0,0
course1,5094511,,,,,,0,0
course1,5094511,,,,,,0,0
course1,5094512,,,,,,0,0
course1,5094512,,,,,,0,0
course1,5094513,High,B,,1,test,1,0
course1,5094513,High,B,,1,test,0,0
course1,5094514,,,,,,0,0
course1,5094514,,,,,,0,0
course1,5094515,,,,,,0,0
course1,5094515,,,,,,0,0
course1,5094516,,,,,,0,0
course1,5094516,High,B,,1,test,0,0
course1,5094517,High,B,,1,test,1,0
course1,5094517,High,B,,1,test,1,0
course1,5094518,,,,,,0,0
course1,5094518,,,,,,0,0
course1,5094519,High,B,,1,test,0,0
course1,5094519,High,B,,1,test,0,0
course1,5094520,,,,,,0,0
course1,5094520,,,,,,0,0
course1,5094521,,,,,,0,0
course1,5094521,High,B,,1,test,0,0
course1,5094522,High,B,,1,test,1,0
course1,5094522,High,B,,1,test,1,0
course1,5094523,High,B,,1,test,0,0
course1,5094523,High,B,,1,test,0,0
course1,5094524,,,,,,0,0
course1,5094524,,,,,,0,0
course1,5094525,High,B,,1,test,1,0
course1,5094525,High,B,,1,test,1,0
course1,5094526,High,B,,1,test,1,0
course1,5094526,High,B,,1,test,1,0
course1,5094527,,,,,,0,0
course1,5094527,,,,,,0,0
course1,5094528,,,,,,0,0
course1,5094528,,,,,,0,0
course1,5094529,,,,,,0,0
course1,5094529,,,,,,0,0
course1,5094531,,,,,,0,0
course1,5094531,,,,,,0,0
course1,5094533,,,,,,0,0
course1,5094533,,,,,,0,0
course1,5094534,,,,,,0,0
course1,5094534,,,,,,0,0
course1,5094535,,,,,,0,0
course1,5094535,,,,,,0,0
course1,5094536,,,,,,0,0
course1,5094536,,,,,,0,0
course1,5094537,,,,,,0,0
course1,5094537,,,,,,0,0
course1,5094538,,,,,,0,0
course1,5094538,,,,,,0,0
course1,5094539,,,,,,0,0
course1,5094539,,,,,,0,0
course1,5094540,,,,,,0,0
course1,5094540,,,,,,0,0
course1,5094542,,,,,,0,0
course1,5094542,,,,,,0,0
course1,5094543,,,,,,0,0
course1,5094543,,,,,,0,0
course1,5094544,,,,,,0,0
course1,5094544,,,,,,0,0
course1,5094546,,,,,,0,0
course1,5094546,,,,,,0,0
course1,5094547,High,B,,1,test,0,0
course1,5094547,High,B,,1,test,0,0
course1,5094548,,,,,,0,0
course1,5094548,,,,,,0,0
course1,5094549,,,,,,0,0
course1,5094549,,,,,,0,0
course1,5094550,,,,,,0,0
course1,5094550,,,,,,0,0
course1,5094551,,,,,,0,0
course1,5094551,,,,,,0,0
course1,5094552,,,,,,0,0
course1,5094552,,,,,,0,0
course1,5094554,High,B,,1,test,0,0
course1,5094554,High,B,,1,test,0,0
course1,5094555,,,,,,0,0
course1,5094555,,,,,,0,0
course1,5094556,,,,,,0,0
course1,5094556,,,,,,0,0
course1,5094558,High,B,,1,test,0,0
course1,5094558,High,B,,1,test,0,0
course1,5094559,,,,,,0,0
course1,5094559,,,,,,0,0
course1,5094560,,,,,,0,0
course1,5094560,,,,,,0,0
course1,5094561,,,,,,0,0
course1,5094561,,,,,,0,0
course1,5094562,,,,,,0,0
course1,5094562,,,,,,0,0
course1,5094563,,,,,,0,0
course1,5094563,,,,,,0,0
course1,5094564,High,B,,1,test,0,0
course1,5094564,High,B,,1,test,0,0
course1,5094565,,,,,,0,0
course1,5094565,,,,,,0,0
course1,5094566,,,,,,0,0
course1,5094566,,,,,,0,0
course1,5094567,,,,,,0,0
course1,5094567,,,,,,0,0
course1,5094568,,,,,,0,0
course1,5094568,,,,,,0,0
course1,5094569,,,,,,0,0
course1,5094569,,,,,,0,0
course1,5094570,,,,,,0,0
course1,5094570,,,,,,0,0
course1,5094571,High,B,,1,test,1,0
course1,5094571,High,B,,1,test,1,0
course1,5094572,,,,,,0,0
course1,5094572,,,,,,0,0
course1,5094573,,,,,,0,0
course1,5094573,,,,,,0,0
course1,5094574,,,,,,0,0
course1,5094574,,,,,,0,0
course1,5094576,,,,,,0,0
course1,5094576,,,,,,0,0
course1,5094577,,,,,,0,0
course1,5094577,,,,,,0,0
course1,5094578,,,,,,0,0
course1,5094578,,,,,,0,0
course1,5094579,Low,,,,,0,0
course1,5094579,Low,,,,,0,0
course1,5094579,High,B,,1,test,0,0
course1,5094580,,,,,,0,0
course1,5094580,,,,,,0,0
course1,5094581,,,,,,0,0
course1,5094581,,,,,,0,0
course1,5094582,High,B,,1,test,0,0
course1,5094582,High,B,,1,test,0,0
course1,5094583,,,,,,0,0
course1,5094583,,,,,,0,0
course1,5094584,,,,,,0,0
course1,5094584,,,,,,0,0
course1,5094585,,,,,,0,0
course1,5094585,,,,,,0,0
course1,5094586,,,,,,0,0
course1,5094586,High,B,,1,test,0,0
course1,5094587,Low,,,,,0,0
course1,5094587,Low,,,,,0,0
course1,5094587,High,B,,1,test,0,0
course1,5094588,High,B,,1,test,1,0
course1,5094588,High,B,,1,test,0,0
course1,5094589,Low,,,,,0,0
course1,5094589,Low,,,,,0,0
course1,5094589,High,B,,1,test,0,0
course1,5094590,,,,,,0,0
course1,5094590,,,,,,0,0
course1,5094591,,,,,,0,0
course1,5094591,,,,,,0,0
course1,5094592,,,,,,0,0
course1,5094592,,,,,,0,0
course1,5094593,High,B,,1,test,1,0
course1,5094593,High,B,,1,test,1,0
course1,5094594,,,,,,0,0
course1,5094594,,,,,,0,0
course1,5094596,,,,,,0,0
course1,5094596,,,,,,0,0
course1,5094597,,,,,,0,0
course1,5094597,,,,,,0,0
course1,5094599,,,,,,0,0
course1,5094599,,,,,,0,0
course1,5094600,,,,,,0,0
course1,5094600,,,,,,0,0
course1,5094601,High,B,,1,test,1,0
course1,5094601,High,B,,1,test,1,0
course1,5094601,High,B,,1,test,0,0
course1,5094602,,,,,,0,0
course1,5094602,,,,,,0,0
course1,5094604,,,,,,0,0
course1,5094604,,,,,,0,0
course1,5094605,,,,,,0,0
course1,5094605,,,,,,0,0
course1,5094606,,,,,,0,0
course1,5094606,,,,,,0,0
course1,5094607,,,,,,0,0
course1,5094607,,,,,,0,0
course1,5094608,,,,,,0,0
course1,5094608,,,,,,0,0
course1,5094609,,,,,,0,0
course1,5094609,,,,,,0,0
course1,5094610,,,,,,0,0
course1,5094610,,,,,,0,0
course1,5094611,,,,,,0,0
course1,5094611,,,,,,0,0
course1,5094612,High,B,,1,test,1,0
course1,5094612,High,B,,1,test,1,0
course1,5094613,High,B,,1,test,1,0
course1,5094613,High,B,,1,test,1,0
course1,5094614,,,,,,0,0
course1,5094614,,,,,,0,0
course1,5094615,,,,,,0,0
course1,5094615,,,,,,0,0
course1,5094616,,,,,,0,0
course1,5094616,,,,,,0,0
course1,5094617,High,B,,1,test,1,0
course1,5094617,High,B,,1,test,1,0
course1,5094618,High,B,,1,test,1,0
course1,5094618,High,B,,1,test,1,0
course1,5094618,High,B,,1,test,0,0
course1,5094619,,,,,,0,0
course1,5094619,,,,,,0,0
course1,5094620,,,,,,0,0
course1,5094620,,,,,,0,0
course1,5094621,High,B,,1,test,1,0
course1,5094621,High,B,,1,test,1,0
course1,5094621,High,B,,1,test,0,0
course1,5094622,,,,,,0,0
course1,5094622,,,,,,0,0
course1,5094623,,,,,,0,0
course1,5094623,,,,,,0,0
course1,5094624,,,,,,0,0
course1,5094624,,,,,,0,0
course1,5094625,,,,,,0,0
course1,5094625,,,,,,0,0
course1,5094626,,,,,,0,0
course1,5094626,,,,,,0,0
course1,5094627,High,B,,1,test,0,0
course1,5094627,High,B,,1,test,0,0
course1,5094628,,,,,,0,0
course1,5094628,,,,,,0,0
course1,5094629,,,,,,0,0
course1,5094629,,,,,,0,0
course1,5094630,,,,,,0,0
course1,5094630,,,,,,0,0
course1,5094631,,,,,,0,0
course1,5094631,,,,,,0,0
course1,5094632,,,,,,0,0
course1,5094632,,,,,,0,0
course1,5094633,High,B,,1,test,1,0
course1,5094633,High,B,,1,test,1,0
course1,5094634,,,,,,0,0
course1,5094634,,,,,,0,0
course1,5094635,,,,,,0,0
course1,5094635,,,,,,0,0
course1,5094636,,,,,,0,0
course1,5094636,,,,,,0,0
course1,5094637,,,,,,0,0
course1,5094637,,,,,,0,0
course1,5094638,,,,,,0,0
course1,5094638,,,,,,0,0
course1,5094639,,,,,,0,0
course1,5094639,,,,,,0,0
course1,5094641,,,,,,0,0
course1,5094641,,,,,,0,0
course1,5094642,,,,,,0,0
course1,5094642,,,,,,0,0
course1,5094643,,,,,,0,0
course1,5094643,,,,,,0,0
course1,5094644,,,,,,0,0
course1,5094644,,,,,,0,0
course1,5094645,,,,,,0,0
course1,5094645,,,,,,0,0
course1,5094646,High,B,,1,test,1,0
course1,5094646,High,B,,1,test,0,0
course1,5094647,,,,,,0,0
course1,5094647,,,,,,0,0
course1,5094648,,,,,,0,0
course1,5094648,,,,,,0,0
course1,5094649,,,,,,0,0
course1,5094649,,,,,,0,0
course1,5094650,,,,,,0,0
course1,5094650,,,,,,0,0
course1,5094651,,,,,,0,0
course1,5094651,,,,,,0,0
course1,5094653,,,,,,0,0
course1,5094653,,,,,,0,0
course1,5094654,,,,,,0,0
course1,5094654,,,,,,0,0
course1,5094655,,,,,,0,0
course1,5094655,,,,,,0,0
course1,5094656,,,,,,0,0
course1,5094656,,,,,,0,0
course1,5094657,,,,,,0,0
course1,5094657,,,,,,0,0
course1,5094658,,,,,,0,0
course1,5094658,,,,,,0,0
course1,5094659,High,B,,1,test,1,0
course1,5094659,High,B,,1,test,1,0
course1,5094659,High,B,,1,test,0,0
course1,5094660,,,,,,0,0
course1,5094660,,,,,,0,0
course1,5094661,,,,,,0,0
course1,5094661,,,,,,0,0
course1,5094662,High,B,,1,test,1,0
course1,5094662,High,B,,1,test,1,0
course1,5094663,,,,,,0,0
course1,5094663,,,,,,0,0
course1,5094664,,,,,,0,0
course1,5094664,,,,,,0,0
course1,5094665,High,B,,1,test,1,0
course1,5094665,High,B,,1,test,1,0
course1,5094665,High,B,,1,test,0,0
course1,5094667,,,,,,0,0
course1,5094667,,,,,,0,0
course1,5094668,,,,,,0,0
course1,5094668,,,,,,0,0
course1,5094670,,,,,,0,0
course1,5094670,,,,,,0,0
course1,5094671,,,,,,0,0
course1,5094671,,,,,,0,0
course1,5094672,High,B,,1,test,0,0
course1,5094672,High,B,,1,test,0,0
course1,5094673,,,,,,0,0
course1,5094673,,,,,,0,0
course1,5094674,,,,,,0,0
course1,5094674,,,,,,0,0
course1,5094675,,,,,,0,0
course1,5094675,,,,,,0,0
course1,5094676,,,,,,0,0
course1,5094676,,,,,,0,0
course1,5094677,,,,,,0,0
course1,5094677,,,,,,0,0
course1,5094678,,,,,,0,0
course1,5094678,,,,,,0,0
course1,5094679,,,,,,0,0
course1,5094679,,,,,,0,0
course1,5094680,,,,,,0,0
course1,5094680,,,,,,0,0
course1,5094681,High,B,,1,test,1,0
course1,5094681,High,B,,1,test,1,0
course1,5094684,,,,,,0,0
course1,5094684,,,,,,0,0
course1,5094685,,,,,,0,0
course1,5094685,,,,,,0,0
course1,5094686,,,,,,0,0
course1,5094686,,,,,,0,0
course1,5094687,,,,,,0,0
course1,5094687,,,,,,0,0
course1,5094688,,,,,,0,0
course1,5094688,,,,,,0,0
course1,5094689,High,B,,1,test,1,0
course1,5094689,High,B,,1,test,1,0
course1,5094690,High,B,,1,test,1,0
course1,5094690,High,B,,1,test,0,0
course1,5094691,,,,,,0,0
course1,5094691,,,,,,0,0
course1,5094692,,,,,,0,0
course1,5094692,,,,,,0,0
course1,5094693,,,,,,0,0
course1,5094693,,,,,,0,0
course1,5094694,High,B,,1,test,1,0
course1,5094694,High,B,,1,test,1,0
course1,5094696,,,,,,0,0
course1,5094696,,,,,,0,0
course1,5094697,,,,,,0,0
course1,5094697,,,,,,0,0
course1,5094698,,,,,,0,0
course1,5094698,,,,,,0,0
course1,5094699,High,B,,1,test,1,0
course1,5094699,High,B,,1,test,1,0
course1,5094700,,,,,,0,0
course1,5094700,,,,,,0,0
course1,5094701,,,,,,0,0
course1,5094701,,,,,,0,0
course1,5094702,,,,,,0,0
course1,5094702,,,,,,0,0
course1,5094703,,,,,,0,0
course1,5094703,,,,,,0,0
course1,5094704,,,,,,0,0
course1,5094704,,,,,,0,0
course1,5094705,,,,,,0,0
course1,5094705,,,,,,0,0
course1,5094707,,,,,,0,0
course1,5094707,,,,,,0,0
course1,5094708,,,,,,0,0
course1,5094708,,,,,,0,0
course1,5094709,,,,,,0,0
course1,5094709,,,,,,0,0
course1,5094710,,,,,,0,0
course1,5094710,,,,,,0,0
course1,5094712,High,B,,1,test,0,0
course1,5094712,High,B,,1,test,0,0
course1,5094713,,,,,,0,0
course1,5094713,,,,,,0,0
course1,5094714,,,,,,0,0
course1,5094714,,,,,,0,0
course1,5094715,,,,,,0,0
course1,5094715,,,,,,0,0
course1,5094716,High,B,,1,test,1,0
course1,5094716,High,B,,1,test,1,0
course1,5094717,,,,,,0,0
course1,5094717,,,,,,0,0
course1,5094718,High,B,,1,test,1,0
course1,5094718,High,B,,1,test,1,0
course1,5094718,High,B,,1,test,0,0
course1,5094719,,,,,,0,0
course1,5094719,,,,,,0,0
course1,5094721,High,B,,1,test,0,0
course1,5094721,High,B,,1,test,0,0
course1,5094722,,,,,,0,0
course1,5094722,,,,,,0,0
course1,5094723,High,B,,1,test,1,0
course1,5094723,High,B,,1,test,1,0
course1,5094724,,,,,,0,0
course1,5094724,,,,,,0,0
course1,5094725,,,,,,0,0
course1,5094725,,,,,,0,0
course1,5094726,,,,,,0,0
course1,5094726,,,,,,0,0
course1,5094727,,,,,,0,0
course1,5094727,,,,,,0,0
course1,5094728,,,,,,0,0
course1,5094728,,,,,,0,0
course1,5094729,,,,,,0,0
course1,5094729,,,,,,0,0
course1,5094730,High,B,,1,test,1,0
course1,5094730,High,B,,1,test,1,0
course1,5094730,High,B,,1,test,0,0
course1,5094731,,,,,,0,0
course1,5094731,,,,,,0,0
course1,5094732,,,,,,0,0
course1,5094732,,,,,,0,0
course1,5094733,,,,,,0,0
course1,5094733,,,,,,0,0
course1,5094734,High,B,,1,test,0,0
course1,5094734,High,B,,1,test,0,0
course1,5094735,,,,,,0,0
course1,5094735,,,,,,0,0
course1,5094736,,,,,,0,0
course1,5094736,,,,,,0,0
course1,5094737,,,,,,0,0
course1,5094737,,,,,,0,0
course1,5094738,,,,,,0,0
course1,5094738,,,,,,0,0
course1,5094739,,,,,,0,0
course1,5094739,,,,,,0,0
course1,5094740,,,,,,0,0
course1,5094740,,,,,,0,0
course1,5094741,,,,,,0,0
course1,5094741,,,,,,0,0
course1,5094742,,,,,,0,0
course1,5094742,,,,,,0,0
course1,5094743,,,,,,0,0
course1,5094743,,,,,,0,0
course1,5094744,High,B,,1,test,1,0
course1,5094744,High,B,,1,test,1,0
course1,5094745,,,,,,0,0
course1,5094745,,,,,,0,0
course1,5094746,,,,,,0,0
course1,5094746,,,,,,0,0
course1,5094747,,,,,,0,0
course1,5094747,,,,,,0,0
course1,5094748,High,B,,1,test,1,0
course1,5094748,High,B,,1,test,1,0
course1,5094749,,,,,,0,0
course1,5094749,,,,,,0,0
course1,5094750,,,,,,0,0
course1,5094750,,,,,,0,0
course1,5094751,,,,,,0,0
course1,5094751,,,,,,0,0
course1,5094752,,,,,,0,0
course1,5094752,,,,,,0,0
course1,5094753,,,,,,0,0
course1,5094753,,,,,,0,0
course1,5094754,,,,,,0,0
course1,5094754,,,,,,0,0
course1,5094755,,,,,,0,0
course1,5094755,,,,,,0,0
course1,5094756,,,,,,0,0
course1,5094756,,,,,,0,0
course1,5094757,,,,,,0,0
course1,5094757,,,,,,0,0
course1,5094758,,,,,,0,0
course1,5094758,,,,,,0,0
course1,5094759,,,,,,0,0
course1,5094759,,,,,,0,0
course1,5094760,,,,,,0,0
course1,5094760,,,,,,0,0
course1,5094761,,,,,,0,0
course1,5094761,,,,,,0,0
course1,5094762,High,B,,1,test,1,0
course1,5094762,High,B,,1,test,1,0
course1,5094762,High,B,,1,test,0,0
course1,5094765,,,,,,0,0
course1,5094765,,,,,,0,0
course1,5094766,,,,,,0,0
course1,5094766,,,,,,0,0
course1,5094767,,,,,,0,0
course1,5094767,,,,,,0,0
course1,5094768,,,,,,0,0
course1,5094768,,,,,,0,0
course1,5094769,,,,,,0,0
course1,5094769,,,,,,0,0
course1,5094770,,,,,,0,0
course1,5094770,,,,,,0,0
course1,5094771,,,,,,0,0
course1,5094771,,,,,,0,0
course1,5094772,,,,,,0,0
course1,5094772,,,,,,0,0
course1,5094773,,,,,,0,0
course1,5094773,,,,,,0,0
course1,5094774,,,,,,0,0
course1,5094774,,,,,,0,0
course1,5094775,,,,,,0,0
course1,5094775,,,,,,0,0
course1,5094776,,,,,,0,0
course1,5094776,,,,,,0,0
course1,5094777,,,,,,0,0
course1,5094777,,,,,,0,0
course1,5094778,,,,,,0,0
course1,5094778,,,,,,0,0
course1,5094779,,,,,,0,0
course1,5094779,,,,,,0,0
course1,5094780,High,B,,1,test,1,0
course1,5094780,High,B,,1,test,1,0
course1,5094781,,,,,,0,0
course1,5094781,,,,,,0,0
course1,5094782,,,,,,0,0
course1,5094782,,,,,,0,0
course1,5094783,,,,,,0,0
course1,5094783,,,,,,0,0
course1,5094784,,,,,,0,0
course1,5094784,,,,,,0,0
course1,5094785,,,,,,0,0
course1,5094785,,,,,,0,0
course1,5094786,High,B,,1,test,1,0
course1,5094786,High,B,,1,test,0,0
course1,5094787,,,,,,0,0
course1,5094787,,,,,,0,0
course1,5094788,,,,,,0,0
course1,5094788,,,,,,0,0
course1,5094789,,,,,,0,0
course1,5094789,,,,,,0,0
course1,5094790,,,,,,0,0
course1,5094790,,,,,,0,0
course1,5094791,,,,,,0,0
course1,5094791,,,,,,0,0
course1,5094792,,,,,,0,0
course1,5094792,,,,,,0,0
course1,5094793,High,B,,1,test,0,0
course1,5094793,High,B,,1,test,0,0
course1,5094794,,,,,,0,0
course1,5094794,,,,,,0,0
course1,5094795,,,,,,0,0
course1,5094795,,,,,,0,0
course1,5094796,,,,,,0,0
course1,5094796,,,,,,0,0
course1,5094797,,,,,,0,0
course1,5094797,,,,,,0,0
course1,5094798,,,,,,0,0
course1,5094798,,,,,,0,0
course1,5094799,,,,,,0,0
course1,5094799,,,,,,0,0
course1,5094800,,,,,,0,0
course1,5094800,,,,,,0,0
course1,5094801,High,B,,1,test,0,0
course1,5094801,High,B,,1,test,0,0
course1,5094802,High,B,,1,test,1,0
course1,5094802,High,B,,1,test,1,0
course1,5094804,,,,,,0,0
course1,5094804,,,,,,0,0
course1,5094805,,,,,,0,0
course1,5094805,,,,,,0,0
course1,5094806,,,,,,0,0
course1,5094806,,,,,,0,0
course1,5094807,,,,,,0,0
course1,5094807,,,,,,0,0
course1,5094808,,,,,,0,0
course1,5094808,,,,,,0,0
course1,5094809,,,,,,0,0
course1,5094809,,,,,,0,0
course1,5094810,High,B,,1,test,1,0
course1,5094810,High,B,,1,test,1,0
course1,5094810,High,B,,1,test,0,0
course1,5094811,,,,,,0,0
course1,5094811,,,,,,0,0
course1,5094812,High,B,,1,test,1,0
course1,5094812,High,B,,1,test,0,0
course1,5094813,High,B,,1,test,1,0
course1,5094813,High,B,,1,test,1,0
course1,5094813,High,B,,1,test,0,0
course1,5094814,,,,,,0,0
course1,5094814,,,,,,0,0
course1,5094815,High,B,,1,test,0,0
course1,5094815,High,B,,1,test,0,0
course1,5094817,,,,,,0,0
course1,5094817,,,,,,0,0
course1,5094818,,,,,,0,0
course1,5094818,,,,,,0,0
course1,5094819,,,,,,0,0
course1,5094819,,,,,,0,0
course1,5094820,,,,,,0,0
course1,5094820,,,,,,0,0
course1,5094821,,,,,,0,0
course1,5094821,,,,,,0,0
course1,5094822,,,,,,0,0
course1,5094822,,,,,,0,0
course1,5094823,High,B,,1,test,1,0
course1,5094823,High,B,,1,test,0,0
course1,5094824,,,,,,0,0
course1,5094824,,,,,,0,0
course1,5094825,,,,,,0,0
course1,5094825,,,,,,0,0
course1,5094826,High,B,,1,test,0,0
course1,5094826,High,B,,1,test,0,0
course1,5094827,,,,,,0,0
course1,5094827,,,,,,0,0
course1,5094828,High,B,,1,test,0,0
course1,5094828,High,B,,1,test,0,0
course1,5094829,,,,,,0,0
course1,5094829,,,,,,0,0
course1,5094830,,,,,,0,0
course1,5094830,,,,,,0,0
course1,5094831,,,,,,0,0
course1,5094831,,,,,,0,0
course1,5094832,,,,,,0,0
course1,5094832,,,,,,0,0
course1,5094833,,,,,,0,0
course1,5094833,,,,,,0,0
course1,5094834,,,,,,0,0
course1,5094834,,,,,,0,0
course1,5094835,,,,,,0,0
course1,5094835,,,,,,0,0
course1,5094836,High,B,,1,test,1,0
course1,5094836,High,B,,1,test,1,0
course1,5094837,,,,,,0,0
course1,5094837,,,,,,0,0
course1,5094838,,,,,,0,0
course1,5094838,,,,,,0,0
course1,5094839,,,,,,0,0
course1,5094839,,,,,,0,0
course1,5094840,,,,,,0,0
course1,5094840,,,,,,0,0
course1,5094841,,,,,,0,0
course1,5094841,,,,,,0,0
course1,5094842,,,,,,0,0
course1,5094842,,,,,,0,0
course1,5094843,,,,,,0,0
course1,5094843,,,,,,0,0
course1,5094844,,,,,,0,0
course1,5094844,,,,,,0,0
